Iteration	Y	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8	var_9	var_10	var_11	var_12	var_13
11.0	33517.028978433176	61.43781254283907	14.10875288784355	44.493925522265286	2.692294915822316	19.956027202303964	66.59171094643	4.3019768442362	4.905562909553915	2.7547035859785427	4.389879875960388	2.7524679884577736	0.6602782714838485	1.4778105023031929
12.0	31400.84390466266	60.59272698979085	11.547002381496556	47.778817157906076	1.2153943542445989	17.099453241619674	66.16570080457808	4.224032044377113	4.371182392292894	2.834091313199207	5.529902644901265	3.0	0.3739263878694331	1.0674058102757533
13.0	30397.306519080954	60.32800107962481	10.895699907183914	48.66200484136855	0.883806887750995	16.4248404593815	66.06878532858232	4.248768142676239	4.24061503769901	2.8580477602391396	5.8528486823787675	3.0	0.31705033986471376	0.962697694919795
14.0	28379.96514939255	60.07324816016129	10.173171232314134	49.60021887845406	0.4811842900031823	15.669968763996089	65.97142547613664	4.2575107674703565	4.098688660630722	2.879441532315667	6.197342704419459	3.0	0.2488489554775657	0.8468837718359332
15.0	25703.671814414105	59.88950839562582	9.656953188227787	50.272326694107036	0.1951368399258879	15.132036836066273	65.90222859831304	4.265196853516432	3.9974308514726644	2.8948994800755985	6.444504345989458	2.998156077559713	0.20060871543849537	0.7641419911614947
16.0	34620.00544893594	74.8079522648469	1.5775949143027361	40.61630421746487	7.580170300442573	15.719928184699087	64.86086996871053	5.887573614296546	9.328183415749988	2.5334154358702072	0.2719878578852561	1.6305689180527787	0.09645937350166667	2.1423018234054285
17.0	36597.997001086485	87.63710493183429	20.427133954602628	71.88142342211155	14.326446104956023	10.188553282558184	82.01849439544135	5.608711695910752	4.316274367740219	2.0971464078010404	2.4856285540112406	1.5030442949412928	1.8511527942210537	2.4367067842768924
18.0	33244.72281983738	51.24840753586309	11.663952761034768	81.25357164135374	11.334071642452491	13.352370045257784	64.12656803560795	2.236198243027817	9.84386024877575	0.7466759563000946	0.8007193151864647	0.4211220617578409	1.0511820099510052	0.07498395322127112
19.0	35524.80344706925	63.41650845399774	21.846438668406048	52.841989203092965	6.749811736975177	22.289961580252232	75.11532033982188	8.446439724204389	2.3878860361354444	6.081730237858091	7.983896899391236	1.6033442130500208	1.1765631484030605	2.1200987666492024
20.0	33438.16490640186	50.20197374304917	4.881037107867918	73.03592278178414	6.507269668300806	11.834235055720137	81.68375508961839	2.000538053271095	7.735957484502885	6.439897900033576	1.6932017512807147	2.3736830627798673	2.036122273242841	1.9081724039228585
21.0	34985.2621265155	53.54439618488891	19.15192136726611	99.67724304185415	7.034702884350463	26.55042467379764	93.05599422896209	5.955536272998376	1.8407605326960268	1.8654520720908199	3.379285982489109	1.9694655778007155	1.5687576117436253	2.117703165186075
22.0	27190.435625662245	66.49851453260733	18.210901575239788	73.97604786467338	0.19538002858341078	6.059857187923576	44.56648252619945	1.754807962122592	7.688503066214988	0.8506866135735022	9.096585224751811	0.8476096209202034	2.7693578027211743	0.5485115182575544
23.0	35399.6487812699	72.28812960676117	20.906503985367273	40.33348828259904	9.703970835170088	5.255501540307804	52.61000270642851	9.916811368544264	2.889270708919936	8.651076840855364	3.7519729199962932	2.8795788098998316	0.03901186749361824	1.9927202562044712
24.0	33097.875216315195	49.34415976222905	4.313298564844174	83.16474760092082	16.923289625551252	21.347484005119778	49.493383556129864	0.13649379980656745	3.87228560304625	8.777807592040633	3.88379516916526	2.750358257215647	0.6236102528321039	0.5627427807345273
25.0	23914.295002100982	77.68905142306271	1.77298398653171	86.77885378014462	0.5834968958820079	0.754312377776393	45.478004953320266	3.6510955425679636	3.0305583565796566	8.360101650659471	5.4460532299777356	1.3175528572207886	2.8726979058225557	2.652466475334611
26.0	35204.11729527915	61.39796144417075	26.38906624886806	61.05969510161404	8.779582902130835	8.068619447275031	52.446898193566135	1.3548532195147949	3.1900570211501575	4.884834435013502	2.3524940544390494	1.9019309488921288	0.4933456538109642	0.020864869002145205
27.0	35231.46229748973	48.69034262414003	6.908520035437491	72.91881862452041	13.76597166998506	25.9782105634407	57.97921398052982	9.167377689045379	0.7980804044546815	5.637632948076133	3.9769647015564322	2.2500655793638695	0.4146731221895647	2.1081835572686907
28.0	36623.05548855893	31.98513250178254	13.142768444448613	85.78029757459758	27.01880499565875	23.224748255229773	46.77697385733988	4.001993323955646	7.973216613629751	9.224223762262428	3.075614530265947	0.2662434187254969	1.503200217124789	2.170030426934061
29.0	32290.263382574296	84.3138126990285	6.114001806520133	95.92620876675016	14.848141102792269	2.5483298420764946	55.36352378278585	5.207625593748311	0.026780522964001307	1.7611741258522589	7.788836072577839	0.9253519466310739	1.2323462483723124	1.0360491146894522
30.0	29985.689976461792	42.44623687043212	4.131416636898391	51.980729543950815	5.821741723185105	0.27941283226216185	53.51001072777446	6.098080497007431	3.6308883146431086	2.344346375205535	5.634239705766215	0.37585622017302356	2.5838655514451148	2.1648765885879833
31.0	33779.95526617735	76.6800066865383	21.973361473609664	79.88223363199697	3.913531102814702	29.632395105443173	44.91138088120391	7.880552708349458	2.134039180216891	1.3338595262810657	6.801453258529579	0.5427654362849361	0.9586450938435338	2.484824564142832
32.0	31441.694177106074	67.6638138911145	2.4994749221614287	75.80939031382704	13.536421232001345	17.825956806598292	12.587717503884456	6.748789028885879	6.376942451064558	9.784746579685278	6.636063109853712	0.03921744855971142	0.1851781165825161	0.3534466452563595
33.0	35158.57223532202	87.6139615726212	0.6300628028887569	83.96023284531152	21.32218925191477	8.928072162126133	65.43045672205186	4.018848363289729	9.893044943397484	9.293737133726067	1.054473796452802	0.07813347575830608	0.25996186444686364	1.3008062306305623
34.0	49869.38849118265	59.584200672108565	8.673751096550276	51.49704469897792	0.001	14.097835354422124	65.77482255068595	4.25330435619606	3.807346349885314	2.917062340037496	6.8955919986544325	3.0	0.1017164627300742	0.6070088337275511
35.0	38055.152511075226	59.74231569551795	57.94217505740216	77.40994763687354	54.59517453427951	96.67824957278255	98.93948273443044	6.135161143919561	1.8799008957966108	3.758902328436271	1.0882130385915507	1.9116230574658903	1.6661350065834644	0.9489419286816598
36.0	38961.70163041501	91.58275791364032	75.24616124293773	65.76788472918336	93.96615717256648	79.69234609234888	60.240080519733105	6.297970688837226	9.233945483288668	2.5360290597039254	7.7016808608691205	2.175857197916071	1.1247739501693728	1.5499825766133275
37.0	36817.17894800925	78.85629807640345	71.85379099550389	75.51002659144544	37.913903840169105	43.77070030094375	58.17353592064413	9.308130666623835	2.4682728712747766	2.649099530380525	7.770301524378342	0.6712003938308976	0.0041432617713403905	0.842658301388801
38.0	32412.733870103195	57.354907284977365	79.42274834583299	1.0762249151405567	9.46327487102633	60.00983010764392	17.98154531835098	0.2557136216497192	7.696419387609075	8.17204690111072	0.013784247368166119	1.5771320785000023	1.4020234855641769	2.79219649156062
39.0	36149.469783177185	89.42994676117539	55.91768453729083	32.63951979860929	33.18029232180895	29.034807725440903	62.08173820296901	4.720621588138397	0.8510291865786175	0.9680376727758739	7.9371748962916495	2.909578627542997	2.2376716069449767	2.5287918048568363
40.0	37556.68812462014	76.31148077557494	30.326830869725374	98.73479015943852	42.572363121182775	89.29702404608784	93.91989251140969	9.813872531373494	4.6417447605395905	0.4070370366300861	4.428540898220581	1.3540295754219551	1.5432852654441527	1.0374951543594493
41.0	28762.89072572346	28.60837288121888	8.191102974404007	45.61367907303937	37.32312907453653	16.55519830831113	1.01530939144627	2.461790758922102	3.2820596212497004	2.810300114471748	8.986049321856227	2.791293128941881	1.0556263380480124	0.284488697120763
42.0	35883.470499204246	41.72772997694907	31.202152989265844	52.59447964786235	21.939476816658676	81.90905910519139	73.72729083899604	5.25998521168135	9.299889212838114	9.412153274189938	1.0980831160366837	2.6672850517956266	0.15533023952502836	0.760266735298943
43.0	33531.86670088894	8.336080257034805	92.27393094518013	6.7511303016848245	48.024962920626905	49.85191498937109	97.3299116975964	9.921739917280242	7.860451752222835	2.442065178627883	9.263079084381005	1.802340922365474	0.6803876896929004	2.4762136538301065
44.0	31634.610484010558	48.45828991726531	0.27421675915200755	36.32361507383011	12.215421467162866	86.34447994315845	8.57335269560155	7.209202600419224	0.7965640986425847	3.790051542846797	2.8206206348191825	1.7242026325486324	2.1987204508670333	1.9447908834504866
45.0	32034.32638745717	27.90680836305663	8.61326624157983	75.29344599246718	14.316979384686231	95.10765600326931	31.330130778678196	7.549620560278969	4.456771177854673	0.45303292343736756	1.0424746764990471	0.77170525316048	0.42343408235278535	0.26174184486206237
46.0	35177.29617246164	33.87686931744207	96.57033439325856	67.57728795087803	42.57525065423467	33.07311642151302	16.479003325941452	8.023591075957292	0.5333255933857227	5.036206184092611	7.707148359779381	1.9832755927686443	0.5828539862154245	0.009333476146779202
47.0	26267.547605105283	0.9357370609420556	79.3073503914543	59.917584679529575	42.697144358569126	58.63528350346329	35.122383114511834	0.6951229335404704	6.334036761741242	7.119133325952729	3.56552842071662	2.8365276478467667	2.1774768776833917	0.3718687231648343
48.0	34104.432253244515	31.232781219059486	50.23659548243841	52.256962649504416	88.65237032458248	92.80450415365578	34.58981402180728	2.963997662771016	9.61769754766469	3.3847294043931813	9.522685847747336	2.5301693770151084	2.1274081553997615	2.0382476750354717
49.0	38067.306370268416	85.01131745086657	86.72204023285559	64.69321018191386	99.27349247960817	20.202218352668336	34.070730629515374	9.02142565476817	3.659225136800896	3.0391015758776314	7.963223566513301	0.7861905882451257	2.491736356767005	1.854048010019851
50.0	36263.09962126569	81.17304540363686	40.74341801646738	71.37122922244744	6.6414633202576	91.68977371643349	33.30161794334766	8.159377997234518	5.1889023646199774	2.0303417608714462	3.962226165168707	2.396994402546333	1.4125352767244657	2.304081555962138
51.0	31080.519372944666	16.833803019375143	20.727691044861228	63.09955148890986	82.35861087310035	25.989763326077973	21.86635661194961	9.513980315788986	0.26467291793689374	1.6724877816226484	3.9539704983624957	2.072498046731535	2.668271550699576	0.17293693816907674
52.0	30892.639352435435	17.94566793978243	41.67098028398114	63.77065645664002	9.38433448035252	20.80407412264117	9.93319795679128	1.3987712742156027	1.9737142229753868	2.0050623711784437	2.8048051047183304	2.5564717498061977	0.9862165775322698	1.2996012242080854
53.0	25614.121166990415	90.69995795193354	9.899182347628678	70.41282314253269	21.247633804569897	99.92734162785902	0.4572770756799847	7.39622514826559	4.553763702002842	4.205551773381168	6.97941909925856	0.15012369762284833	1.9560513084752298	2.152814802673048
54.0	36302.06863158252	92.4270159842439	73.59552408559347	56.37344212981452	71.90702873107539	7.4542838823639705	14.163931392254742	0.883071484238078	1.533084857595223	4.7413902093963465	3.8699100673061086	0.9944154622392379	0.8388060701431022	2.8089308788691048
55.0	31225.579558469908	25.67821161339455	7.025907105635991	55.62180907824434	34.79742806658433	22.104286480583326	2.8427736162635924	7.092083607146841	5.332673921115968	4.95277953896492	7.3631561827975895	0.6447473844210339	1.9152492290461618	0.5961575458549403
56.0	37089.12291599719	24.494875898397318	79.67236465654742	32.489774832092266	69.32643196739626	74.51793753948051	59.22700454282053	3.347182528704302	9.223469783272872	0.375693508661216	5.257743139219767	0.4364819199266057	2.6483659593820246	2.20584984692543
57.0	39003.9800073817	86.70041237914859	87.36204620827229	77.70865026689692	68.14842008770745	26.841969627937246	38.65944978757833	5.1377452374751	2.59355055638091	4.629986199317336	9.122771785598104	2.3498572128730015	2.418221348095425	0.5057252619115108
58.0	38660.20971493647	94.92293074117151	54.3463134720299	39.17368170644321	74.13673961138046	70.6069178130199	36.682348448863884	0.8285196573228073	4.19454286615317	0.7869467251690779	7.331590030266404	1.4400383505834544	0.7021128940932275	0.6857282919772095
59.0	36215.952239541366	82.79286013139262	23.267100003727986	81.42800305536427	10.783256709377273	30.57042631838665	47.41380538349666	2.659194504234321	2.582125169740221	2.3371078396271874	2.2840264744838166	0.10118487943701203	1.6108935807750473	0.6255004730169742
60.0	37818.5779961838	62.14107817492149	79.02306464027427	21.630580334227588	41.16297499693165	43.946492524967184	81.3440917506905	1.8255819133533209	1.182030568299481	7.030132637003359	6.81480377019724	0.445206984628983	1.161884560812248	1.9101661339697507
61.0	37573.861246157954	41.93858690115609	70.0456310917528	29.95409056583457	31.57386978215262	91.10395202122558	67.20475944037987	4.774767021508859	4.9142998126209525	2.902992085362075	0.8940866197522782	1.119190082890708	0.3553709269182034	2.7974413482919798
62.0	35400.20184977511	27.346860556868442	31.13947685392847	6.9618647161130145	18.718007028441242	22.230801032316027	77.35278269836931	1.227129753111282	8.555370356600875	3.0839360690800506	2.422039772794833	0.00021041242203503408	2.930224191336112	2.5118464087628123
63.0	32926.507473874015	55.37929004755451	45.33838105273323	1.3001756842259	11.641382489740819	5.338330255950032	49.68206019371904	6.79503354776309	5.352878533742376	2.776132097665982	9.659389007708196	0.8216748472119305	0.5198613881778978	1.4500548864196867
64.0	32446.58589240699	12.760540665826701	77.12715838455377	68.29792592078093	26.263185233591244	13.126249204017643	86.7506420986891	2.229427887525362	1.9420453378646527	9.122514461263053	5.922209833887288	1.7192131787776843	0.7067959058261674	0.22398949371950747
65.0	35350.14036613838	37.02767196290944	59.69246227510829	75.24412184010967	11.876263856983517	21.670887442168947	31.48106647830511	9.442205208259624	1.6334114565335769	3.229712239250898	3.667311839096932	0.864100125101011	2.8702983897732364	0.3801032936117777
66.0	33628.53842313498	32.30680030108226	2.0428524663185628	66.42076595611793	21.001601635370637	3.7900202624109447	68.91834284308001	2.3218808827691695	6.377798226551409	6.922342987393053	1.3572705070849302	0.3220792702732189	2.3231346773228867	2.40118657560415
67.0	37033.23317663257	24.317244760940195	70.40563667502292	83.23380667406603	61.98028539978136	68.31732097359482	28.6728369429678	6.426901994802325	7.78743520835036	3.4231007073967517	6.6169865786222095	1.6723414583834595	0.7366368123276609	2.5934064025422763
68.0	33599.82289488528	64.4927455860899	6.034902713423173	78.06189834787484	23.543519393959325	22.470310251069726	8.530126553438471	9.076627188506961	7.479021934364003	9.433667030589325	4.555520401048607	1.055520067705926	2.379425594366635	1.123836826944462
69.0	32187.787399222434	48.313919818384626	5.450114652276152	76.37231350037652	51.551061271814774	28.680338945595025	63.48091591804894	1.621845753930392	6.852438768927841	1.593357324193314	9.03009997882426	2.9412619429247875	2.8247567452388425	0.4188163916741615
70.0	33976.970844559495	74.10446147764743	20.829699200847156	58.34040259133708	23.10673688084359	41.65813544552889	44.56551356873999	6.681054977077494	9.946301103379135	0.544216280024366	8.7327886589828	2.0541989226289217	2.961735387121457	2.261824645639676
71.0	23966.33824063736	0.6706509506180717	58.768749773289905	89.91361303138079	3.185238630156144	80.6267760775025	4.479355453999599	3.0238813419873534	8.518214581791877	9.87345044348134	1.3130178547562756	1.9031421682447236	0.6177205399398124	0.7910214740149037
72.0	31520.34154755954	31.442412798531524	1.976498459247439	91.66458772513171	33.3202766716167	80.87022069240972	65.20461013979273	3.672333572208534	7.495930398921649	8.047645207048369	7.655689528914337	2.5837049785143145	1.9545706893081365	1.8871058088932962
73.0	37477.9203868826	63.50033510924916	6.380334868900353	69.43149492450301	65.16633869589853	82.81355050308098	29.309563544557772	7.546402669501107	5.1200019824096294	5.621223523097124	2.4924193032485937	2.196909445792886	0.08242900518856215	1.61800907105291
74.0	36861.15985003666	50.02868577571264	54.729228579721415	87.0072011674024	62.41618527941504	43.59756846860218	77.43978414877735	8.17219162881252	9.53166717534357	3.6904046121215375	6.798521927818407	2.9719533232740276	1.9237895718886018	0.1799838929779869
75.0	33864.69605718069	14.600455983004176	9.186727685830945	87.4114270956879	55.41852579459031	64.4966666082452	94.81932722469416	1.9077301590073295	9.831462238295929	3.3764960681470457	0.12226093218628184	0.028917520022035095	2.216910863419957	1.0679400703860569
76.0	34608.99463917967	46.156949319902125	85.58875029813211	50.516518615840425	23.984674260564	51.83126217814184	46.840185789864364	4.2884606230900015	9.590188478053777	5.90326199354401	8.798280737046912	0.6661681093842661	2.6009507813805293	2.0424691474546073
77.0	33111.895534103816	15.584734898285644	67.81886982785778	12.20538202013364	87.98920946121558	25.39404560844538	89.51783095291148	4.784482710206363	9.786522451383568	6.352380575822886	8.614129073428407	2.3463690594934494	0.11219167622420681	0.7206463056326173
78.0	29027.441442660318	31.195638624306138	60.40540160667037	66.09452805614153	0.7626726290779107	90.44985486750991	28.388746327224684	3.8816654230506966	8.587262242028496	0.40251252360383877	7.043584232360635	0.03208462996933502	0.5551876291740694	1.3523314075284907
79.0	28424.70839001391	2.897858706746593	12.44541540021389	73.3203600358104	82.80133565050441	27.825812394329198	35.98462534299034	5.194801495600665	6.875615296509089	7.2468025227694035	0.3634889640724898	2.5573374577490746	1.5152850520879328	1.2218525428955342
80.0	37558.44067546156	89.72628660644244	32.331619444111	24.36783551213133	82.04888093327997	31.24328073894354	38.48056319801417	5.469340564414662	4.293525905090626	1.415525657771857	5.876846208154817	0.47542932528254267	2.056761382085266	0.9582499245138474
81.0	37822.2740720084	70.50808813805128	42.08413131698437	27.424954878149343	57.50911001238504	69.96064577303721	57.38858437880102	3.1432883952809876	4.82123173793144	1.4066001291942158	7.568083069259561	0.5867608320738543	1.1379413606182855	1.0348424813584494
82.0	36273.75887410185	58.85994174115869	28.513443847442	15.426566343741902	44.82255392489806	74.2564461029552	23.034088435334773	9.364596133965497	6.999717454908659	4.566603228170891	8.617296542637977	0.060423480638887375	2.6638523803498404	0.6417168382158717
83.0	35286.20181161391	84.27315822275173	96.9556242061793	92.18841875462984	14.956637130624193	52.37102054387869	73.09307276058433	7.5768207240430385	8.805894928703045	8.862508889730684	5.48311882179542	2.708221699418603	2.1703846289516036	1.691034005812905
84.0	36419.7255305171	83.9895601282142	74.57481121862796	35.49925750502135	69.24996942771479	55.19977092014271	99.49195042858659	4.088564452619329	2.0315974657765556	9.40941766897903	3.697612259998993	2.17083837058361	2.7795442899216187	2.8935156737459495
85.0	37881.54964990942	48.512267989531864	83.69931402272381	55.15363681652087	71.01625011419365	80.49384279152189	61.83241445024872	9.795342353349078	5.271070489543971	2.8992439072517824	8.254773970879425	1.851424954244721	0.19276491398512635	2.345913882987378
86.0	35344.048121892534	39.6389526802966	31.160639990984762	5.48522015421433	23.71361266407132	90.00032390555387	55.62881487124902	3.7374281805040703	3.3437182176388083	6.839376529878324	6.406219330192519	0.11442435928157559	0.5500743348974532	1.4990430332923204
87.0	37305.56761424827	61.08359701314021	53.93248113312335	81.60940160587317	81.23574371391764	20.06519879340552	51.82090734419148	0.4083406255827232	7.0737465261851336	9.447613224831395	7.225718100947258	1.1854849684678315	0.04776516064657453	1.4861499628866044
88.0	36710.24993756984	58.832257585897224	38.7300840927604	5.002394751239034	54.16446672227988	21.779395604038882	74.43996999597603	2.0274750499879652	6.5690642384448665	5.033176172872038	2.2956505919794905	1.3774109502740088	0.8527250777162697	1.2402389892107881
89.0	37390.544247360165	89.1592676749267	19.44937121661074	59.733472609929315	62.80737008903861	85.40578095014024	79.69601868006096	5.387054742055041	0.09618058366546231	1.3029579795444222	1.99828607870033	0.9184765994158223	2.755080912996059	2.652540892428409
90.0	32817.076748894004	50.3489201430489	68.13040457459964	34.70566834500359	93.69500491794341	66.5016425682435	8.871316588556358	7.369617736729828	7.406333802375304	8.606824991400174	7.795990490966656	0.05297929026957944	1.7509650631394533	2.976020509952932
91.0	37440.29274315189	82.36850025337898	40.025058634447326	23.056692605200315	13.755781595800212	76.44020974870017	91.6277798102358	2.2331583013723884	8.162138431846397	8.031557387014605	2.0087678553312767	0.7271633407807147	2.147301519560121	1.8174717347484115
92.0	34320.305120038494	9.23549049733018	89.99983642602254	10.602922280018475	54.086949101122656	56.02719068516005	97.00490382121569	5.14776325848402	8.185526139041881	0.8861019243167371	9.242477071255006	0.5271076484665734	1.1271350802658244	2.2604840607952905
93.0	30514.095325573748	66.81497496647462	26.64175796813395	72.67654004694143	2.553413401368003	49.979630746413456	3.6524782764478507	3.6889998315097134	5.002249404804613	5.661907806181311	0.28222473888473965	0.9253524557822669	1.3405524968798364	1.6530278130290332
94.0	35782.43871374327	30.234945778513712	36.97335686760809	12.294597591125402	39.57506182137002	35.724710424939694	84.70377888221284	3.925396483132251	3.428664623627308	0.9392641834175377	6.53727797716691	1.2903215785374653	2.2645358526258326	1.3262472200535957
95.0	34247.10799930856	40.806323251147056	63.76522515362589	6.792307223457705	30.546238440476348	16.575017912483098	75.52610285794766	2.085575645291936	9.214459802177865	4.808702874695592	9.609310048380472	0.5994791481496708	2.9339782033316038	2.646380041412028
96.0	34791.98031574923	72.27508344654464	17.122574997869016	86.33553304034895	20.749770145164774	3.9343157171066654	19.95681071196706	6.582296058228392	1.5250865746683024	8.497162866228834	6.828707632270328	0.2629704261011101	2.7863523074184906	0.9333525439124561
97.0	36609.55510567941	51.72101359394007	15.17927747544407	77.44480726911222	14.70659167963031	12.039687157697808	68.40459590296072	6.127810782995154	5.327191934565847	7.394472945820105	3.089951724136979	0.26276542068813963	0.7581925615457705	2.7049739110694975
98.0	25535.94433797599	0.9424221720748757	42.04724747041546	26.9769486647021	76.83700472178808	69.08643890903227	18.578577528761148	0.8909934812798896	3.713222456649034	5.602772265346773	6.968168512992311	1.0178714164595115	0.2698261771591126	2.742444759663449
99.0	22244.714440041993	0.2132498305450821	41.10816383289111	14.860826376255625	50.83701592798417	8.4974846676574	55.24570197492258	6.555443381393946	3.859817351119973	8.181452518828921	4.3899914090459715	2.382785392109234	1.8875929119298342	2.292042996583836
100.0	37309.8717230143	74.6575945574084	54.62405662359509	62.06829627306976	7.993092631535135	77.74731683598972	89.62244662922781	1.6139148845774052	4.583883355978935	2.4551810440648603	5.289252427741974	0.426622737718768	2.9928934836875225	2.458164642773012
101.0	33584.01479040388	90.36599825577386	43.958136074543646	75.83993168578358	90.32097290174256	52.00995187400368	29.834800781041068	9.86178161809298	6.011355495143175	8.707313864698948	2.1650821695193954	2.4654221354136845	2.5283818338053745	2.9619161281681063
102.0	26815.177541131765	97.46531718278074	60.97587537554318	72.31176786796594	88.42641930813998	72.50479286198453	0.533008419161971	4.039737818569977	2.81994411994924	4.13056432114303	9.673396191043446	0.22668275662931286	2.8644788753216095	2.320467984914314
103.0	35006.06269033995	90.53827777313099	70.78882695223969	27.037223097427052	76.71452236357088	95.1698693308937	31.95679726814819	0.6449646783713094	8.860726484578345	9.421142262087077	5.191986031683241	2.6177400809629914	2.6696264740386324	2.2868788948256893
104.0	31412.208588860332	8.59963969800812	36.329736912163995	11.890878886533365	50.487179331351356	9.361498513486168	54.24637446489333	4.1248401109382655	1.0374938578848723	8.101050047642202	1.7446899477680275	2.441700194775524	2.917720796407906	2.2555196304607246
105.0	22634.607434004698	0.28865559326298623	40.93593845525738	16.912702999097604	41.80439948447012	8.963427017356517	52.7058373834397	9.807921750012031	3.8723046033838817	7.929127710782941	3.1399934130456013	1.4435808105528032	0.6911338666149391	2.509340954743547
106.0	36879.22295830322	21.68470423976986	95.06355136998918	81.88030742252411	72.4366995294036	44.66985808291921	51.65110225670093	6.310774104131954	9.220214917045743	3.8457624370244945	1.1888529847266727	0.8745272441804678	1.4559905750881	2.532530296487419
107.0	32758.107805457465	90.83909638142308	6.372124156703299	33.71522649630885	3.2589696500278493	26.0505367661374	88.36656491222298	5.0770955936470346	3.2299876607891442	6.447044472077673	4.7376244696742935	2.8928548250206783	1.1615270241110935	0.8652369723705128
108.0	26622.272962421022	28.57854142089697	55.51631316466871	2.5342260548325064	52.35652249254616	70.31755596588908	1.4029821760111942	3.823587612272367	2.629864005728368	0.8765271320590022	4.6883505230569895	2.632410261344363	2.4476075415793823	2.208544641809209
109.0	33524.929553982125	9.469246006260834	38.293946459477745	23.169688308453416	75.95573185259086	63.68270454881928	19.866384350074227	6.477828895863486	6.409418005706991	2.879486436054741	5.579191862355111	1.863568859580814	1.4601726965768607	2.9779437702507896
110.0	28954.341067692043	3.3055081263059947	52.22609205010938	54.24775883380037	93.90188387203179	19.535398493806444	29.156088105209253	3.9540442569510947	4.517313825401431	2.7965324941158287	0.588632798692382	1.0135978361898632	0.9854716623563713	1.9248119306331786
111.0	38629.573010632485	90.87157623323672	55.017120716788405	42.98185055884799	10.279658887899723	26.099798914109364	47.95110529693448	1.0159300267932763	0.9088860670472716	4.602994532083429	4.653409210371723	2.9730232987162375	2.0938181357547774	0.1778839691923848
112.0	35697.60646441627	17.6706411914859	37.66069838823492	73.53937218904787	93.8713461375696	36.117920380417914	14.259576843165785	0.6345497613075218	6.517192066086714	7.819309127195158	6.776330125739287	0.3844006739622008	1.340948443410858	1.7320653338679963
113.0	28808.751601747637	77.39653882303195	0.8985445092386911	75.73657872712471	10.72832498469754	12.156529745560734	15.583885601893652	9.227605558975279	6.578360651335731	9.233993399815468	4.331231197619648	2.056055928736128	2.822149569006315	0.8836629853411474
114.0	37290.561642754736	40.759237883245646	30.881747953187052	92.04843302223519	85.85451974414096	23.426118424024384	71.53148646344523	1.1106874109190197	9.032184008031079	5.350375378919834	3.0931189324330313	0.47442238901993483	2.5254787420061375	0.99746069311473
115.0	35217.686400468956	57.85699257120872	9.162043825814072	57.105840665320336	11.223899742037903	16.720636060279645	64.07221775576913	0.17094316085305533	0.7562423986650787	6.17236666056167	8.185482493040581	0.24351746759457596	1.0913418867442093	1.883591762830167
