

[000:44:20]	3442.7163453	[     1.405,      0.281,      0.546,      0.360,  3.830e-07,      0.438]	cm

[000:44:21]	2098.03053729	[     1.758,      0.123,      1.416,      0.360,  3.830e-07,      0.254]	cmmmm

[000:44:21]	1725.58026968	[     1.758,      0.502,      1.416,      0.360,  3.830e-07,      0.254]	cmmmm

[000:44:22]	1433.46607177	[     1.758,      0.281,      0.270,      1.560,  6.348e-07,      0.254]	cm

[000:44:22]	1284.89120814	[     1.758,      0.281,      0.766,      1.560,  6.348e-07,      0.254]	cm

[000:44:23]	1196.28078515	[     1.758,      0.160,      0.484,      1.560,  3.830e-07,      0.254]	c

[000:44:23]	1123.59034402	[     1.758,      0.281,      0.484,      1.560,  3.830e-07,      0.254]	c

[000:44:24]	11974.7210705	[     2.113,     65.291,      0.484,      1.560,  6.348e-07,      0.013]	c

[000:44:26]	13667.5029925	[     4.226,     48.914,     48.005,      6.090,      3.767,      3.647]	r

[000:44:27]	18092.1551984	[    23.389,     76.770,     23.863,      6.691,      4.792,      1.645]	r

[000:44:28]	1671.61309239	[     1.758,      0.281,      0.766,      2.186,  6.348e-07,      0.254]	cmm

[000:44:28]	1185.15412268	[     1.758,      0.281,      0.766,      0.995,  6.348e-07,      0.254]	cmm

[000:44:29]	1262.44897834	[     1.758,      0.160,      0.484,      1.377,  3.830e-07,      0.254]	cm

[000:44:30]	1174.44403567	[     1.758,      0.160,      0.484,      2.023,  3.830e-07,      0.254]	cm

[000:44:31]	2181.21243218	[     1.758,      0.502,      1.416,      0.261,  4.379e-07,      0.128]	cmmmmm

[000:44:32]	1757.63328653	[     1.758,      0.502,      1.416,      0.467,  8.338e-08,      0.317]	cmmmmm

[000:44:33]	1123.59034402	[     1.758,      0.281,      0.484,      1.560,  3.830e-07,      0.254]	c

[000:44:33]	1123.59034402	[     1.758,      0.281,      0.484,      1.560,  3.830e-07,      0.254]	c

[000:44:34]	11848.4668541	[     1.758,     65.291,      0.484,      1.560,  3.830e-07,      0.013]	c

[000:44:35]	21782.049641	[    58.107,     51.178,     51.864,      3.709,      2.477,      0.103]	r

[000:44:36]	19910.1993434	[    49.899,     12.280,     30.253,      1.371,      1.378,      2.015]	r

[000:44:36]	1561.60295463	[     1.758,      0.281,      0.484,      0.673,  3.830e-07,      0.254]	cm

[000:44:37]	1321.5842657	[     1.758,      0.281,      0.484,      2.287,  3.830e-07,      0.254]	cm

[000:44:37]	1161.94296463	[     1.758,      0.281,      0.484,      1.560,  3.830e-07,      0.474]	cm

[000:44:38]	10057.5465855	[     1.758,      0.281,      0.484,      1.560,  3.830e-07,      0.008]	cm

[000:44:38]	1461.57195785	[     1.758,      0.093,      0.484,      1.560,  3.830e-07,      0.254]	cmmmm

[000:44:39]	1154.79335663	[     1.758,      0.377,      0.484,      1.560,  3.830e-07,      0.254]	cmmmm

[000:44:39]	1217.34495967	[     1.758,      0.281,      0.484,      2.023,  3.830e-07,      0.254]	c

[000:44:40]	1123.59034402	[     1.758,      0.281,      0.484,      1.560,  3.830e-07,      0.254]	c

[000:44:40]	1123.59034402	[     1.758,      0.281,      0.484,      1.560,  3.830e-07,      0.254]	c

[000:44:41]	9975.91597796	[    74.890,     23.607,      2.819,      0.967,      4.551,      3.310]	r

[000:44:41]	17477.1636965	[     8.607,     53.843,     65.382,      4.922,      0.560,      1.574]	r

[000:44:42]	1230.28600805	[     1.758,      0.281,      0.340,      1.560,  3.830e-07,      0.254]	cm

[000:44:42]	1320.62754334	[     1.758,      0.281,      0.808,      1.560,  3.830e-07,      0.254]	cm

[000:44:43]	1228.85620062	[     2.383,      0.281,      0.484,      1.076,  3.830e-07,      0.254]	cm

[000:44:43]	1746.83603211	[     1.442,      0.281,      0.484,      3.114,  3.830e-07,      0.254]	cm

[000:44:44]	1195.10461465	[     1.758,      0.249,      0.484,      2.023,  3.830e-07,      0.254]	cm

[000:44:44]	1325.83011655	[     1.758,      0.414,      0.484,      2.023,  3.830e-07,      0.254]	cm

[000:44:45]	1123.59034402	[     1.758,      0.281,      0.484,      1.560,  3.830e-07,      0.254]	c

[000:44:45]	1123.59034402	[     1.758,      0.281,      0.484,      1.560,  3.830e-07,      0.254]	c

[000:44:46]	1321.58422339	[     1.758,      0.281,      0.484,      2.287,  6.348e-07,      0.254]	c

[000:44:46]	14839.1384603	[     9.700,     19.950,     17.333,      1.880,      1.210,      2.801]	r

[000:44:49]	13983.7360994	[     2.790,      9.551,     36.004,      9.144,      0.507,      3.552]	r

[000:44:49]	1123.59032306	[     1.758,      0.281,      0.484,      1.560,  6.330e-07,      0.254]	cm

[000:44:50]	1123.59036115	[     1.758,      0.281,      0.484,      1.560,  1.786e-07,      0.254]	cm

[000:44:50]	1212.57181558	[     1.758,      0.281,      0.340,      1.560,  3.830e-07,      0.234]	cmm

[000:44:51]	1237.15775436	[     1.758,      0.281,      0.340,      1.560,  3.830e-07,      0.262]	cmm

[000:44:51]	1207.54259097	[     1.758,      0.241,      0.376,      1.560,  3.830e-07,      0.254]	cmm

[000:44:52]	1326.47518407	[     1.758,      0.534,      0.246,      1.560,  3.830e-07,      0.254]	cmm

[000:44:52]	1123.59032291	[     1.758,      0.281,      0.484,      1.560,  6.348e-07,      0.254]	c

[000:44:53]	1123.59034402	[     1.758,      0.281,      0.484,      1.560,  3.830e-07,      0.254]	c

[000:44:53]	1123.59034402	[     1.758,      0.281,      0.484,      1.560,  3.830e-07,      0.254]	c

[000:44:54]	16123.8288631	[    28.381,      6.701,     38.279,      0.977,      4.405,      3.115]	r

[000:44:54]	16064.8232766	[    13.058,      9.020,     31.931,      3.858,      3.392,      1.876]	r

[000:44:55]	1176.07019986	[     1.758,      0.420,      0.484,      1.560,  3.830e-07,      0.254]	cm

[000:44:55]	3096.04030526	[     1.758,      0.019,      0.484,      1.560,  3.830e-07,      0.254]	cm

[000:44:56]	1123.59029446	[     1.758,      0.281,      0.484,      1.560,  9.741e-07,      0.254]	cm

[000:44:56]	1123.59034291	[     1.758,      0.281,      0.484,      1.560,  3.962e-07,      0.254]	cm

[000:44:57]	2958.28597109	[     2.790,      0.047,      0.484,      1.117,  6.348e-07,      0.245]	cm

[000:44:57]	4311.03402643	[     0.327,      0.347,      0.484,      2.854,  6.348e-07,      0.378]	cm

[000:44:58]	1230.28600805	[     1.758,      0.281,      0.340,      1.560,  3.830e-07,      0.254]	c

[000:44:58]	1207.54258903	[     1.758,      0.241,      0.376,      1.560,  6.330e-07,      0.254]	c

[000:44:59]	1123.59034402	[     1.758,      0.281,      0.484,      1.560,  3.830e-07,      0.254]	c

[000:45:01]	13237.0870209	[    42.930,     41.880,      2.334,      5.742,      2.181,      4.085]	r

[000:45:03]	19618.469835	[    32.926,      6.231,     58.281,      3.936,      1.389,      4.549]	r

[000:45:03]	1407.87858175	[     1.758,      0.281,      0.906,      1.560,  5.716e-07,      0.254]	cm

[000:45:04]	1664.36879505	[     1.758,      0.281,      0.228,      1.560,  3.004e-07,      0.254]	cm

[000:45:04]	1168.79477399	[     1.758,      0.241,      0.376,      1.560,  8.478e-07,      0.166]	cm

[000:45:05]	1327.73155751	[     1.758,      0.241,      0.376,      1.560,  1.062e-07,      0.481]	cm

[000:45:05]	1129.21721351	[     1.758,      0.281,      0.484,      1.388,  7.002e-08,      0.254]	cm

[000:45:06]	1669.65169077	[     1.758,      0.281,      0.484,      2.932,  1.086e-06,      0.254]	cm

[000:45:06]	1190.17981298	[     1.758,      0.281,      0.484,      1.117,  6.348e-07,      0.245]	c

[000:45:07]	1124.82357072	[     1.758,      0.241,      0.484,      1.560,  6.330e-07,      0.254]	c

[000:45:07]	1123.59032291	[     1.758,      0.281,      0.484,      1.560,  6.348e-07,      0.254]	c

[000:45:08]	7726.15563513	[    17.079,      2.004,      3.439,      1.624,      1.968,      4.297]	r

[000:45:09]	19684.347027	[    22.784,     16.864,     43.619,      5.890,      0.678,      2.145]	r

[000:45:09]	1123.5903434	[     1.758,      0.281,      0.484,      1.560,  3.903e-07,      0.254]	cmm

[000:45:10]	1123.59023393	[     1.758,      0.281,      0.484,      1.560,  1.696e-06,      0.254]	cmm

[000:45:10]	1168.79467498	[     1.758,      0.241,      0.376,      1.560,  1.232e-06,      0.166]	cmm

[000:45:11]	1168.79483323	[     1.758,      0.241,      0.376,      1.560,  6.176e-07,      0.166]	cmm

[000:45:11]	5006.61715375	[     1.758,      0.010,      0.376,      1.560,  8.478e-07,      0.166]	cmm

[000:45:12]	1196.02391334	[     1.758,      0.338,      0.376,      1.560,  8.478e-07,      0.166]	cmm

[000:45:12]	1123.59032291	[     1.758,      0.281,      0.484,      1.560,  6.348e-07,      0.254]	c

[000:45:13]	1123.59032306	[     1.758,      0.281,      0.484,      1.560,  6.330e-07,      0.254]	c

[000:45:13]	3015.7154977	[     1.758,      0.281,      3.439,      1.624,  6.348e-07,      0.245]	c

[000:45:14]	6680.87877918	[     1.996,     51.483,      1.081,      4.709,      2.379,      2.145]	r

[000:45:15]	19382.6463058	[    34.449,      9.306,     41.604,      4.553,      3.269,      1.275]	r

[000:45:15]	1168.79493744	[     1.758,      0.241,      0.376,      1.560,  2.129e-07,      0.166]	cmmm

[000:45:16]	1168.79457821	[     1.758,      0.241,      0.376,      1.560,  1.608e-06,      0.166]	cmmm

[000:45:16]	1239.25633183	[     2.805,      0.281,      0.484,      1.560,  6.330e-07,      0.254]	cm

[000:45:17]	2160.11620565	[     0.647,      0.281,      0.484,      1.560,  6.330e-07,      0.254]	cm

[000:45:17]	1122.98387714	[     1.758,      0.254,      0.483,      1.560,  6.348e-07,      0.254]	cm

[000:45:18]	1258.13543442	[     1.758,      0.427,      0.571,      1.560,  6.348e-07,      0.254]	cm

[000:45:18]	5195.07227693	[     1.758,      0.281,      3.439,      1.624,      2.379,      2.145]	c

[000:45:19]	2926.4660532	[     1.758,      0.281,      3.439,      1.560,  6.348e-07,      0.245]	c

[000:45:19]	1124.63155085	[     1.758,      0.281,      0.484,      1.560,  6.348e-07,      0.245]	c

[000:45:20]	18723.8728978	[    33.007,      9.245,     29.443,      3.427,      2.545,      3.735]	r

[000:45:21]	13618.4693217	[    37.986,      4.571,      9.776,      1.448,      4.122,      3.185]	r

[000:45:21]	6401.89981889	[     1.758,      0.281,      4.458,      1.624,      2.379,      3.887]	cm

[000:45:22]	1988.12085246	[     1.758,      0.281,      1.090,      1.624,      2.379,      1.380]	cm

[000:45:22]	5600.78016715	[     1.758,      0.281,      3.439,      1.624,      2.379,      3.682]	cm

[000:45:23]	3469.26012131	[     1.758,      0.281,      3.439,      1.624,      2.379,      0.125]	cm

[000:45:23]	2260.75098662	[     1.758,      0.281,      2.013,      1.560,  6.348e-07,      0.245]	cm

[000:45:24]	3420.33875609	[     1.758,      0.281,      5.151,      1.560,  6.348e-07,      0.245]	cm

[000:45:24]	1124.63155085	[     1.758,      0.281,      0.484,      1.560,  6.348e-07,      0.245]	c

[000:45:25]	2818.61143366	[     1.758,      0.281,      3.439,      1.560,      2.379,      0.245]	c

[000:45:25]	1124.63155085	[     1.758,      0.281,      0.484,      1.560,  6.348e-07,      0.245]	c

[000:45:26]	20857.7815338	[    28.719,     71.488,     70.401,      2.785,      2.182,      3.831]	r

[000:45:27]	5475.12632438	[    16.721,     20.525,      1.280,      0.912,      4.035,      1.082]	r

[000:45:27]	1652.39946865	[     1.758,      0.281,      1.175,      1.560,  6.348e-07,      0.245]	cmm

[000:45:28]	2765.91019579	[     1.758,      0.281,      3.024,      1.560,  6.348e-07,      0.245]	cmm

[000:45:28]	4943.28194999	[     1.758,      0.281,      3.439,      1.624,      2.379,      0.067]	cmm

[000:45:29]	2987.51822711	[     1.758,      0.281,      3.439,      1.624,      2.379,      0.192]	cmm

[000:45:29]	1753.08960382	[     1.758,      0.036,      0.484,      2.326,  6.348e-07,      0.245]	cm

[000:45:30]	1240.12371073	[     1.758,      0.549,      0.484,      0.855,  6.348e-07,      0.245]	cm

[000:45:30]	2260.75098662	[     1.758,      0.281,      2.013,      1.560,  6.348e-07,      0.245]	c

[000:45:31]	1122.98378839	[     1.758,      0.254,      0.483,      1.560,  1.696e-06,      0.254]	c

[000:45:31]	2260.75098662	[     1.758,      0.281,      2.013,      1.560,  6.348e-07,      0.245]	c

[000:45:32]	17455.4547495	[    37.781,      3.444,     15.500,      7.725,      3.469,      1.846]	r

[000:45:33]	10498.6372701	[    11.466,      7.580,     13.537,      0.683,      1.901,      1.866]	r

[000:45:33]	2602.31508992	[     1.758,      0.030,      0.483,      1.560,  6.348e-07,      0.254]	cmm

[000:45:34]	1125.99709835	[     1.758,      0.297,      0.483,      1.560,  6.348e-07,      0.254]	cmm

[000:45:34]	1464.31687768	[     1.758,      0.549,      0.484,      0.855,  6.348e-07,      0.138]	cmm

[000:45:35]	1290.1557546	[     1.758,      0.549,      0.484,      0.855,  6.348e-07,      0.294]	cmm

[000:45:35]	1432.63763867	[     1.758,      0.231,      0.483,      1.560,  1.696e-06,      0.107]	cm

[000:45:36]	1155.46948423	[     1.758,      0.472,      0.483,      1.560,  1.696e-06,      0.360]	cm

[000:45:36]	1248.96123609	[     1.758,      0.549,      0.484,      1.560,  6.348e-07,      0.254]	c

[000:45:37]	2403.19765188	[     1.758,      0.281,      2.013,      1.624,  6.348e-07,      0.192]	c

[000:45:37]	3043.65808328	[     1.758,      0.281,      3.439,      1.624,  1.696e-06,      0.192]	c

[000:45:38]	23225.2959803	[    63.471,     56.902,     93.698,      3.441,      0.334,      2.428]	r

[000:45:41]	15149.2282272	[    29.076,     14.527,      3.800,      7.525,      0.242,      2.991]	r

[000:45:41]	3081.37887958	[     1.758,      0.549,      0.155,      0.855,  6.348e-07,      0.294]	cmmm

[000:45:42]	1278.48037568	[     1.758,      0.549,      0.512,      0.855,  6.348e-07,      0.294]	cmmm

[000:45:45]	15153.3048643	[    29.076,     14.527,      3.800,      7.525,      0.037,      2.991]	rm

[000:45:47]	15147.3222744	[    29.076,     14.527,      3.800,      7.525,      0.334,      2.991]	rm

[000:45:48]	1195.4697106	[     1.758,      0.254,      0.483,      1.184,  1.696e-06,      0.254]	cm

[000:45:49]	1734.34824035	[     1.758,      0.254,      0.483,      3.104,  1.696e-06,      0.254]	cm

[000:45:50]	1125.99709835	[     1.758,      0.297,      0.483,      1.560,  6.348e-07,      0.254]	c

[000:45:50]	5914.02698141	[     1.758,     14.527,      0.483,      7.525,  1.696e-06,      0.360]	c

[000:45:51]	1178.53430487	[     1.758,      0.549,      0.484,      1.560,  1.696e-06,      0.360]	c

[000:45:52]	20975.2346519	[    43.924,     66.776,     42.114,      3.948,      4.050,      2.451]	r

[000:45:52]	14740.8016967	[    12.224,     16.522,      9.720,      4.851,      3.500,      0.744]	r

[000:45:53]	1381.51431598	[     1.758,      0.297,      0.861,      1.540,  6.348e-07,      0.254]	cm

[000:45:53]	10805.3350798	[     1.758,      0.297,      0.025,      2.292,  6.348e-07,      0.254]	cm

[000:45:54]	1152.08455496	[     1.758,      0.254,      0.483,      1.560,  1.696e-06,      0.373]	cm

[000:45:54]	1158.3639363	[     1.758,      0.254,      0.483,      1.560,  1.696e-06,      0.178]	cm

[000:45:55]	6046.28780552	[     3.502,      0.297,      0.074,      1.303,  6.348e-07,      0.254]	cm

[000:45:55]	2665.81209547	[     0.832,      0.297,      0.843,      2.935,  6.348e-07,      0.254]	cm

[000:45:56]	1125.99709835	[     1.758,      0.297,      0.483,      1.560,  6.348e-07,      0.254]	c

[000:45:56]	6101.82346947	[     1.758,     14.527,      0.512,      7.525,  6.348e-07,      0.360]	c

[000:45:57]	1178.53426336	[     1.758,      0.549,      0.484,      1.560,  6.348e-07,      0.360]	c

[000:45:58]	18127.9267923	[    19.961,     20.022,     15.525,      5.528,      0.671,      3.194]	r

[000:45:59]	20908.7810824	[    35.608,     32.393,     47.088,      5.106,      1.520,      2.336]	r

[000:46:00]	3039.40713385	[     0.832,      0.485,      0.843,      2.935,  6.348e-07,      0.254]	cmm

[000:46:00]	1813.38949094	[     0.832,      0.034,      0.843,      2.935,  6.348e-07,      0.254]	cmm

[000:46:01]	1236.63349965	[     2.437,      0.254,      0.483,      1.560,  1.696e-06,      0.373]	cmm

[000:46:01]	1405.92216186	[     1.040,      0.254,      0.483,      1.560,  1.696e-06,      0.373]	cmm

[000:46:02]	1125.99707963	[     1.758,      0.297,      0.483,      1.560,  8.602e-07,      0.254]	cm

[000:46:02]	1125.99714285	[     1.758,      0.297,      0.483,      1.560,  9.850e-08,      0.254]	cm

[000:46:03]	1178.02919829	[     1.758,      0.549,      0.483,      1.560,  6.348e-07,      0.360]	c

[000:46:03]	1974.78513363	[     0.832,      0.297,      0.843,      1.540,  6.348e-07,      0.254]	c

[000:46:04]	2467.30800971	[     1.758,     14.527,      0.483,      1.560,  6.348e-07,      0.360]	c

[000:46:05]	17133.673003	[    33.133,     14.463,     14.494,      3.266,      4.407,      3.951]	r

[000:46:05]	18621.6142544	[    29.832,     71.906,     15.830,      1.888,      0.490,      1.067]	r

[000:46:06]	2009.96569578	[     0.832,      0.297,      0.843,      1.719,  6.348e-07,      0.254]	cm

[000:46:06]	2427.87332103	[     0.832,      0.297,      0.843,      0.610,  6.348e-07,      0.254]	cm

[000:46:07]	1294.07917087	[     2.437,      0.254,      0.730,      1.560,  1.696e-06,      0.373]	cmmm

[000:46:07]	1732.99921108	[     2.437,      0.254,      0.276,      1.560,  1.696e-06,      0.373]	cmmm

[000:46:08]	2983.02929091	[     1.758,     14.527,      0.483,      1.560,  6.348e-07,      0.247]	cm

[000:46:08]	2038.7173496	[     1.758,     14.527,      0.483,      1.560,  6.348e-07,      0.582]	cm

[000:46:09]	1125.99709835	[     1.758,      0.297,      0.483,      1.560,  6.348e-07,      0.254]	c

[000:46:09]	1136.2052617	[     1.758,      0.297,      0.483,      1.560,  8.602e-07,      0.360]	c

[000:46:10]	1667.58446598	[     0.832,      0.034,      0.483,      2.935,  1.696e-06,      0.254]	c

[000:46:10]	19277.2247208	[    40.203,      9.283,     25.529,      2.049,      1.098,      2.139]	r

[000:46:11]	20185.4683708	[    51.656,      9.491,     28.929,      4.887,      4.773,      0.830]	r

[000:46:11]	1921.61316721	[     1.758,      0.297,      0.483,      1.560,  8.602e-07,      0.087]	cm

[000:46:12]	1157.13799817	[     1.758,      0.297,      0.483,      1.560,  8.602e-07,      0.469]	cm

[000:46:12]	1125.19160581	[     1.874,      0.254,      0.483,      1.560,  6.348e-07,      0.254]	cmm

[000:46:13]	2131.7760886	[     0.649,      0.254,      0.483,      1.560,  6.348e-07,      0.254]	cmm

[000:46:13]	1570.80992491	[     1.758,      0.254,      0.483,      2.832,  6.348e-07,      0.254]	cmm

[000:46:14]	2342.31071908	[     1.758,      0.254,      0.483,      0.322,  6.348e-07,      0.254]	cmm

[000:46:14]	2467.30809851	[     1.758,     14.527,      0.483,      1.560,  8.602e-07,      0.360]	c

[000:46:15]	1122.98378839	[     1.758,      0.254,      0.483,      1.560,  1.696e-06,      0.254]	c

[000:46:15]	1122.98378839	[     1.758,      0.254,      0.483,      1.560,  1.696e-06,      0.254]	c

[000:46:16]	13475.1908227	[     4.645,     44.050,     35.682,      2.795,      1.926,      4.877]	r

[000:46:17]	12298.896507	[     4.458,     51.822,     27.607,      2.000,      2.750,      4.808]	r

[000:46:18]	1834.63504232	[     0.744,      0.242,      0.483,      1.560,  1.696e-06,      0.254]	cm

[000:46:18]	1273.60122127	[     2.772,      0.403,      0.483,      1.560,  1.696e-06,      0.254]	cm

[000:46:19]	1283.25016837	[     2.810,      0.307,      0.483,      1.560,  8.602e-07,      0.360]	cm

[000:46:19]	11570.1546069	[     0.181,     16.932,      0.483,      1.560,  8.602e-07,      0.360]	cm

[000:46:20]	3415.63605069	[     1.758,      0.297,      0.483,      0.379,  8.602e-07,      0.469]	cmm

[000:46:20]	1615.52137308	[     1.758,      0.297,      0.483,      2.813,  8.602e-07,      0.469]	cmm

[000:46:21]	1148.65769765	[     1.758,      0.254,      0.483,      1.560,  1.696e-06,      0.360]	c

[000:46:21]	1172.6641807	[     1.758,      0.254,      0.483,      1.560,  6.348e-07,      0.469]	c

[000:46:22]	1589.29239444	[     1.874,      0.254,      0.483,      2.832,  6.348e-07,      0.254]	c

[000:46:22]	18824.874953	[    36.463,      9.264,     38.483,      7.540,      0.529,      0.561]	r

[000:46:23]	18193.7214933	[    21.902,     93.414,     81.792,      7.649,      1.411,      0.158]	r

[000:46:23]	1692.55071804	[     1.874,      0.254,      0.534,      2.832,  6.348e-07,      0.254]	cm

[000:46:24]	2126.44463004	[     1.874,      0.254,      0.131,      2.832,  6.348e-07,      0.254]	cm

[000:46:24]	1699.44616559	[     1.874,      0.337,      0.483,      2.832,  6.348e-07,      0.254]	cm

[000:46:24]	1509.89042808	[     1.874,      0.196,      0.483,      2.832,  6.348e-07,      0.254]	cm

[000:46:25]	1148.65769706	[     1.758,      0.254,      0.483,      1.560,  2.023e-06,      0.360]	cm

[000:46:26]	1148.65769977	[     1.758,      0.254,      0.483,      1.560,  5.318e-07,      0.360]	cm

[000:46:26]	1304.77057883	[     2.810,      0.254,      0.483,      1.560,  6.348e-07,      0.360]	c

[000:46:27]	1166.72014028	[     1.758,      0.403,      0.483,      1.560,  1.696e-06,      0.254]	c

[000:46:27]	1148.65769765	[     1.758,      0.254,      0.483,      1.560,  1.696e-06,      0.360]	c

[000:46:28]	18335.3385034	[    39.953,     30.755,     34.424,      0.844,      3.934,      0.596]	r

[000:46:29]	18548.9433948	[    57.895,      4.651,     23.072,      7.506,      3.970,      2.884]	r

[000:46:30]	1968.65723955	[     1.758,      0.324,      0.483,      1.560,  1.696e-06,      0.089]	cm

[000:46:30]	1276.77977848	[     1.758,      0.155,      0.483,      1.560,  1.696e-06,      0.493]	cm

[000:46:31]	1211.58571011	[     1.758,      0.254,      0.328,      1.560,  1.696e-06,      0.144]	cm

[000:46:31]	1319.79999986	[     1.758,      0.254,      0.844,      1.560,  1.696e-06,      0.414]	cm

[000:46:32]	1504.818161	[     1.758,      0.254,      0.483,      0.769,  1.696e-06,      0.254]	cm

[000:46:32]	1164.67919402	[     1.758,      0.254,      0.483,      1.900,  1.696e-06,      0.254]	cm

[000:46:33]	1593.61133994	[     1.874,      0.254,      0.483,      2.832,  2.023e-06,      0.360]	c

[000:46:33]	1148.65769706	[     1.758,      0.254,      0.483,      1.560,  2.023e-06,      0.360]	c

[000:46:34]	1148.65769765	[     1.758,      0.254,      0.483,      1.560,  1.696e-06,      0.360]	c

[000:46:34]	6001.36584751	[     9.785,      1.393,     75.406,      0.124,      2.163,      1.899]	r

[000:46:36]	21671.695349	[    56.127,     17.073,     82.107,      5.491,      1.184,      4.383]	r

[000:46:37]	2860.15496252	[     0.473,      0.254,      0.483,      2.832,  2.023e-06,      0.360]	cm

[000:46:37]	1850.26370712	[     2.920,      0.254,      0.483,      2.832,  2.023e-06,      0.360]	cm

[000:46:38]	1163.43633983	[     1.758,      0.254,      0.483,      1.895,  1.696e-06,      0.254]	cm

[000:46:38]	1167.44111605	[     1.758,      0.254,      0.483,      1.262,  1.696e-06,      0.254]	cm

[000:46:39]	2681.57354706	[     1.179,      0.254,      0.483,      0.339,  1.929e-06,      0.254]	cm

[000:46:39]	1714.51107571	[     2.800,      0.254,      0.483,      2.726,  7.711e-07,      0.254]	cm

[000:46:40]	1164.67919402	[     1.758,      0.254,      0.483,      1.900,  1.696e-06,      0.254]	c

[000:46:40]	6082.20976469	[     1.758,      0.155,     75.406,      1.560,      2.163,      0.493]	c

[000:46:41]	1211.58559127	[     1.758,      0.254,      0.328,      1.560,  2.023e-06,      0.144]	c

[000:46:41]	21006.3971465	[    54.261,     52.174,     50.976,      1.260,      3.553,      0.469]	r

[000:46:42]	19721.3209777	[    41.483,     34.187,     12.763,      6.684,      2.656,      1.046]	r

[000:46:42]	2043.4671923	[     2.920,      0.254,      0.167,      2.832,  7.307e-07,      0.360]	cmm

[000:46:43]	2230.0714207	[     2.920,      0.254,      0.642,      2.832,  2.618e-06,      0.360]	cmm

[000:46:43]	3405.16590899	[     0.425,      0.254,      0.328,      0.899,  1.036e-06,      0.144]	cm

[000:46:44]	1280.23206828	[     2.381,      0.254,      0.328,      1.869,  3.338e-06,      0.144]	cm

[000:46:44]	1931.04369405	[     0.927,      0.052,      0.328,      2.199,  2.023e-06,      0.144]	cm

[000:46:45]	1446.01201148	[     3.093,      0.338,      0.328,      0.359,  2.023e-06,      0.144]	cm

[000:46:45]	1148.65769706	[     1.758,      0.254,      0.483,      1.560,  2.023e-06,      0.360]	c

[000:46:46]	1322.79389698	[     1.758,      0.155,      0.483,      1.900,      2.163,      0.493]	c

[000:46:46]	1571.73312991	[     1.758,      0.254,      0.483,      2.832,  1.696e-06,      0.360]	c

[000:46:48]	19067.9020509	[    34.467,      5.220,     70.146,      4.173,      3.465,      3.727]	r

[000:46:48]	20921.9655462	[    40.884,     58.040,     51.539,      1.462,      3.198,      2.729]	r

[000:46:49]	1224.44629594	[     2.343,      0.432,      0.483,      1.560,  1.696e-06,      0.254]	cm

[000:46:49]	14899.3060091	[     0.089,      0.216,      0.483,      1.560,  1.696e-06,      0.254]	cm

[000:46:50]	1523.82395456	[     1.758,      0.254,      0.483,      2.752,  2.023e-06,      0.360]	cm

[000:46:50]	5326.70564285	[     1.758,      0.254,      0.483,      0.058,  2.023e-06,      0.360]	cm

[000:46:51]	1314.1979687	[     1.758,      0.155,      0.483,      1.900,      2.039,      0.493]	cm

[000:46:51]	1423.6923938	[     1.758,      0.155,      0.483,      1.900,      4.275,      0.493]	cm

[000:46:52]	1122.98376102	[     1.758,      0.254,      0.483,      1.560,  2.023e-06,      0.254]	c

[000:46:53]	1390.06099656	[     2.381,      0.254,      0.483,      1.869,  3.338e-06,      0.144]	c

[000:46:54]	1210.33926494	[     1.758,      0.155,      0.483,      1.900,  1.696e-06,      0.493]	c

[000:46:55]	21512.2634087	[    49.128,     82.725,     45.321,      1.557,      3.653,      3.966]	r

[000:46:57]	21996.5900489	[    73.011,     33.222,     43.959,      4.887,      0.589,      1.944]	r

[000:46:57]	1229.02352913	[     2.343,      0.432,      0.489,      1.560,  1.696e-06,      0.254]	cmm

[000:46:58]	5246.60800878	[     2.343,      0.432,      0.069,      1.560,  1.696e-06,      0.254]	cmm

[000:46:58]	1388.57622918	[     1.758,      0.254,      0.483,      0.882,  1.696e-06,      0.254]	cm

[000:46:59]	1123.2001324	[     1.758,      0.254,      0.483,      1.591,  1.696e-06,      0.254]	cm

[000:46:59]	1582.44101522	[     1.279,      0.336,      0.483,      2.752,  2.023e-06,      0.360]	cmm

[000:47:00]	2039.2752089	[     2.472,      0.022,      0.483,      2.752,  2.023e-06,      0.360]	cmm

[000:47:01]	1559.2140304	[     2.343,      0.432,      0.483,      1.560,  1.696e-06,      0.144]	c

[000:47:02]	1122.98378839	[     1.758,      0.254,      0.483,      1.560,  1.696e-06,      0.254]	c

[000:47:02]	1206.40442437	[     1.758,      0.155,      0.483,      1.560,  1.696e-06,      0.254]	c

[000:47:03]	19820.9299219	[    35.029,     22.624,     77.407,      1.262,      3.843,      3.951]	r

[000:47:03]	18289.7004805	[    29.655,     57.954,     40.265,      4.810,      0.451,      0.339]	r

