Iteration	Y	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8
1.0	20266.1170338312	3.5016344090411944	-0.33480977147403235	3.6187882237311464	3.492839303271118	1.0301352835040836	1.4719014665379504	0.27217587668745147	0.9840726718299398
2.0	14114.94611893354	-4.569615034623114	-5.263899189272607	3.094836308305351	-4.424550793974064	-3.3866186322621226	2.235622510763007	-8.883422174510313	-9.15377829022493
3.0	13135.887629063738	0.6423423936459294	-5.005219562959704	3.44679313625213	3.2107644385550307	0.6913950935792794	-0.9337176679200003	-4.718965931630874	-4.451555117848393
4.0	11294.497242500283	-4.605170185988091	-6.907755278982137	-4.605170185988091	4.605170185988092	2.302585092994046	-4.605170185988091	-9.210340371976182	-9.210340371976182
5.0	13960.965119672997	4.605170185988092	-6.907755278982137	4.605170185988092	4.605170185988092	2.302585092994046	-4.605170185988091	-9.210340371976182	-9.210340371976182
6.0	24160.011316671567	-4.605170185988091	-6.907755278982137	4.605170185988092	4.605170185988092	-4.605170185988091	-4.605170185988091	1.0986122886681098	-9.210340371976182
